Flight_Date,Route_ID,Aircraft_Type,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2024-08-03,DXB-JFK,A380,500,425,27,0
2024-08-03,DXB-SIN,A380,500,439,22,0
2024-08-03,DXB-SYD,A380,500,451,22,0
2024-08-03,DXB-BOM,A350,300,279,25,0
2024-08-04,DXB-LHR,B777,350,313,31,0
2024-08-04,DXB-JFK,A380,500,446,20,0
2024-08-04,DXB-SIN,A350,300,273,32,0
2024-08-04,DXB-SYD,B777,350,298,29,0
2024-08-04,DXB-BOM,A350,300,283,23,0
2024-08-05,DXB-LHR,B777,350,329,19,0
2024-08-05,DXB-JFK,A350,300,268,19,0
2024-08-05,DXB-SIN,A350,300,273,19,0
2024-08-05,DXB-SYD,B777,350,323,20,0
2024-08-05,DXB-BOM,A380,500,433,21,0
2024-08-06,DXB-LHR,B777,350,312,17,0
2024-08-06,DXB-JFK,A380,500,474,28,0
2024-08-06,DXB-SIN,B777,350,317,29,0
2024-08-06,DXB-SYD,B777,350,327,19,0
2024-08-06,DXB-BOM,B777,350,305,26,0
2024-08-07,DXB-LHR,B777,350,300,31,0
2024-08-07,DXB-JFK,A380,500,428,19,0
2024-08-07,DXB-SIN,A350,300,284,30,0
2024-08-07,DXB-SYD,B777,350,320,25,0
2024-08-07,DXB-BOM,A350,300,273,32,0
2024-08-08,DXB-LHR,A350,300,278,28,0
2024-08-08,DXB-JFK,A350,300,283,25,0
2024-08-08,DXB-SIN,A380,500,447,28,0
2024-08-08,DXB-SYD,A380,500,468,17,0
2024-08-08,DXB-BOM,B777,350,325,26,1
2024-08-09,DXB-LHR,A380,500,471,26,0
2024-08-09,DXB-JFK,A380,500,464,27,0
2024-08-09,DXB-SIN,B777,350,317,24,0
2024-08-09,DXB-SYD,A350,300,258,24,0
2024-08-09,DXB-BOM,A380,500,459,23,0
2024-08-10,DXB-LHR,A350,300,267,25,0
2024-08-10,DXB-JFK,B777,350,330,21,0
2024-08-10,DXB-SIN,A350,300,257,20,0
2024-08-10,DXB-SYD,B777,350,326,20,0
2024-08-10,DXB-BOM,B777,350,299,29,0
2024-08-11,DXB-LHR,A350,300,261,28,0
2024-08-11,DXB-JFK,A350,300,269,23,0
2024-08-11,DXB-SIN,B777,350,327,15,0
2024-08-11,DXB-SYD,A350,300,280,31,0
2024-08-11,DXB-BOM,A350,300,276,21,0
2024-08-12,DXB-LHR,B777,350,317,27,0
2024-08-12,DXB-JFK,B777,350,305,15,0
2024-08-12,DXB-SIN,A380,500,430,37,0
2024-08-12,DXB-SYD,A350,300,269,23,0
2024-08-12,DXB-BOM,A380,500,464,29,0
2024-08-13,DXB-LHR,A350,300,255,26,0
2024-08-13,DXB-JFK,A380,500,449,24,0
2024-08-13,DXB-SIN,A380,500,456,25,0
2024-08-13,DXB-SYD,A380,500,458,21,0
2024-08-13,DXB-BOM,B777,350,309,25,0
2024-08-14,DXB-LHR,A350,300,279,26,0
2024-08-14,DXB-JFK,A350,300,267,25,0
2024-08-14,DXB-SIN,A350,300,268,26,0
2024-08-14,DXB-SYD,A350,300,267,24,0
2024-08-14,DXB-BOM,B777,350,299,20,0
2024-08-15,DXB-LHR,A350,300,282,26,0
2024-08-15,DXB-JFK,A350,300,275,25,0
2024-08-15,DXB-SIN,B777,350,322,24,0
2024-08-15,DXB-SYD,B777,350,304,25,0
2024-08-15,DXB-BOM,A350,300,277,25,0
2024-08-16,DXB-LHR,A380,500,464,22,0
2024-08-16,DXB-JFK,A380,500,456,25,0
2024-08-16,DXB-SIN,A380,500,464,26,0
2024-08-16,DXB-SYD,A380,500,473,33,0
2024-08-16,DXB-BOM,A380,500,443,27,0
2024-08-17,DXB-LHR,A380,500,473,34,0
2024-08-17,DXB-JFK,A380,500,426,19,0
2024-08-17,DXB-SIN,A350,300,266,22,0
2024-08-17,DXB-SYD,B777,350,331,18,0
2024-08-17,DXB-BOM,B777,350,308,19,0
2024-08-18,DXB-LHR,B777,350,305,22,0
2024-08-18,DXB-JFK,B777,350,317,22,0
2024-08-18,DXB-SIN,A350,300,279,31,0
2024-08-18,DXB-SYD,B777,350,319,18,0
2024-08-18,DXB-BOM,B777,350,314,31,0
2024-08-19,DXB-LHR,A350,300,276,26,1
2024-08-19,DXB-JFK,A380,500,426,34,0
2024-08-19,DXB-SIN,A350,300,277,37,0
2024-08-19,DXB-SYD,B777,350,309,29,0
2024-08-19,DXB-BOM,B777,350,318,21,0
2024-08-20,DXB-LHR,B777,350,305,25,1
2024-08-20,DXB-JFK,B777,350,330,33,0
2024-08-20,DXB-SIN,B777,350,298,21,0
2024-08-20,DXB-SYD,A380,500,426,23,0
2024-08-20,DXB-BOM,A350,300,272,22,0
2024-08-21,DXB-LHR,B777,350,323,20,0
2024-08-21,DXB-JFK,A380,500,438,19,0
2024-08-21,DXB-SIN,B777,350,325,19,0
2024-08-21,DXB-SYD,A350,300,263,25,0
2024-08-21,DXB-BOM,A350,300,283,31,0
2024-08-22,DXB-LHR,A380,500,454,26,0
2024-08-22,DXB-JFK,B777,350,320,30,0
2024-08-22,DXB-SIN,A350,300,272,21,0
2024-08-22,DXB-SYD,A380,500,472,19,0
2024-08-22,DXB-BOM,A380,500,429,25,0
2024-08-23,DXB-LHR,B777,350,313,27,0
2024-08-23,DXB-JFK,A380,500,451,14,0
2024-08-23,DXB-SIN,B777,350,310,20,0
2024-08-23,DXB-SYD,A350,300,273,14,1
2024-08-23,DXB-BOM,B777,350,331,12,0
2024-08-24,DXB-LHR,A350,300,268,21,0
2024-08-24,DXB-JFK,A350,300,259,21,0
2024-08-24,DXB-SIN,B777,350,326,23,0
2024-08-24,DXB-SYD,A380,500,468,29,0
2024-08-24,DXB-BOM,A350,300,272,14,0
2024-08-25,DXB-LHR,B777,350,317,24,0
2024-08-25,DXB-JFK,A350,300,261,25,0
2024-08-25,DXB-SIN,A350,300,271,25,0
2024-08-25,DXB-SYD,A380,500,468,25,0
2024-08-25,DXB-BOM,A350,300,282,26,0
2024-08-26,DXB-LHR,B777,350,325,25,0
2024-08-26,DXB-JFK,A350,300,260,23,0
2024-08-26,DXB-SIN,A350,300,281,28,0
2024-08-26,DXB-SYD,A350,300,275,19,0
2024-08-26,DXB-BOM,A380,500,442,30,0
2024-08-27,DXB-LHR,A380,500,455,22,0
2024-08-27,DXB-JFK,B777,350,310,25,0
2024-08-27,DXB-SIN,A350,300,259,26,0
2024-08-27,DXB-SYD,A380,500,426,22,0
2024-08-27,DXB-BOM,B777,350,331,27,0
2024-08-28,DXB-LHR,A350,300,259,33,0
2024-08-28,DXB-JFK,A350,300,268,25,0
2024-08-28,DXB-SIN,B777,350,319,24,0
2024-08-28,DXB-SYD,A350,300,256,21,0
2024-08-28,DXB-BOM,A350,300,278,28,0
2024-08-29,DXB-LHR,A350,300,269,26,0
2024-08-29,DXB-JFK,B777,350,301,29,0
2024-08-29,DXB-SIN,A380,500,468,29,0
2024-08-29,DXB-SYD,B777,350,323,25,0
2024-08-29,DXB-BOM,A380,500,444,27,0
2024-08-30,DXB-LHR,A380,500,432,15,0
2024-08-30,DXB-JFK,A380,500,450,25,0
2024-08-30,DXB-SIN,B777,350,310,24,0
2024-08-30,DXB-SYD,A350,300,276,27,0
2024-08-30,DXB-BOM,A350,300,275,20,0
2024-08-31,DXB-LHR,A350,300,279,20,0
2024-08-31,DXB-JFK,A350,300,264,29,0
2024-08-31,DXB-SIN,A380,500,431,22,0
2024-08-31,DXB-SYD,A350,300,279,25,0
2024-08-31,DXB-BOM,A350,300,272,19,0
2024-09-01,DXB-LHR,A380,500,401,22,0
2024-09-01,DXB-JFK,A380,500,421,32,0
2024-09-01,DXB-SIN,A350,300,233,9,0
2024-09-01,DXB-SYD,A350,300,229,6,0
2024-09-01,DXB-BOM,A380,500,404,21,0
2024-09-02,DXB-LHR,A380,500,423,26,0
2024-09-02,DXB-JFK,A380,500,401,26,0
2024-09-02,DXB-SIN,A380,500,416,22,0
2024-09-02,DXB-SYD,A350,300,237,28,0
2024-09-02,DXB-BOM,A380,500,398,14,0
2024-09-03,DXB-LHR,A350,300,243,22,0
2024-09-03,DXB-JFK,A350,300,242,13,0
2024-09-03,DXB-SIN,B777,350,278,14,0
2024-09-03,DXB-SYD,A350,300,227,19,0
2024-09-03,DXB-BOM,B777,350,268,16,0
2024-09-04,DXB-LHR,A350,300,238,20,0
2024-09-04,DXB-JFK,A380,500,421,21,0
2024-09-04,DXB-SIN,A380,500,416,14,0
2024-09-04,DXB-SYD,A380,500,402,19,0
2024-09-04,DXB-BOM,B777,350,282,14,0
2024-09-05,DXB-LHR,B777,350,269,19,0
2024-09-05,DXB-JFK,A350,300,230,7,0
2024-09-05,DXB-SIN,A380,500,381,17,0
2024-09-05,DXB-SYD,A350,300,254,10,0
2024-09-05,DXB-BOM,A380,500,378,23,0
2024-09-06,DXB-LHR,A350,300,235,22,0
2024-09-06,DXB-JFK,A380,500,409,10,0
2024-09-06,DXB-SIN,A350,300,253,10,0
2024-09-06,DXB-SYD,A380,500,414,22,0
2024-09-06,DXB-BOM,A380,500,402,21,0
2024-09-07,DXB-LHR,A350,300,254,22,0
2024-09-07,DXB-JFK,A350,300,240,11,0
2024-09-07,DXB-SIN,A350,300,233,17,0
2024-09-07,DXB-SYD,A350,300,236,19,0
2024-09-07,DXB-BOM,A380,500,377,19,0
2024-09-08,DXB-LHR,A380,500,384,13,0
2024-09-08,DXB-JFK,A380,500,417,14,0
2024-09-08,DXB-SIN,A350,300,231,11,0
2024-09-08,DXB-SYD,A380,500,409,20,0
2024-09-08,DXB-BOM,A350,300,249,8,0
2024-09-09,DXB-LHR,B777,350,289,23,0
2024-09-09,DXB-JFK,A350,300,252,13,0
2024-09-09,DXB-SIN,A350,300,235,26,0
2024-09-09,DXB-SYD,A380,500,424,10,0
2024-09-09,DXB-BOM,A380,500,414,18,0
2024-09-10,DXB-LHR,A380,500,399,19,0
2024-09-10,DXB-JFK,A350,300,228,25,0
2024-09-10,DXB-SIN,B777,350,292,11,0
2024-09-10,DXB-SYD,B777,350,279,12,0
2024-09-10,DXB-BOM,A380,500,409,23,0
2024-09-11,DXB-LHR,B777,350,271,16,0
2024-09-11,DXB-JFK,B777,350,297,11,0
2024-09-11,DXB-SIN,A380,500,406,24,0
2024-09-11,DXB-SYD,B777,350,281,24,0
2024-09-11,DXB-BOM,A380,500,381,31,0
2024-09-12,DXB-LHR,B777,350,270,18,0
2024-09-12,DXB-JFK,B777,350,273,15,0
2024-09-12,DXB-SIN,A380,500,389,16,0
2024-09-12,DXB-SYD,A350,300,235,9,0
2024-09-12,DXB-BOM,A350,300,237,15,0
2024-09-13,DXB-LHR,A380,500,385,18,0
2024-09-13,DXB-JFK,A350,300,252,11,1
2024-09-13,DXB-SIN,A350,300,237,21,1
2024-09-13,DXB-SYD,B777,350,277,14,0
2024-09-13,DXB-BOM,A350,300,241,14,0
2024-09-14,DXB-LHR,B777,350,291,15,0
2024-09-14,DXB-JFK,A380,500,389,15,0
2024-09-14,DXB-SIN,B777,350,280,22,0
2024-09-14,DXB-SYD,A350,300,242,13,0
2024-09-14,DXB-BOM,B777,350,263,9,0
2024-09-15,DXB-LHR,A380,500,399,10,0
2024-09-15,DXB-JFK,A350,300,237,18,0
2024-09-15,DXB-SIN,A350,300,237,23,0
2024-09-15,DXB-SYD,B777,350,282,17,0
2024-09-15,DXB-BOM,B777,350,296,21,0
2024-09-16,DXB-LHR,A350,300,254,19,0
2024-09-16,DXB-JFK,A350,300,231,26,0
2024-09-16,DXB-SIN,A380,500,380,13,0
2024-09-16,DXB-SYD,A380,500,419,16,0
2024-09-16,DXB-BOM,B777,350,293,22,0
2024-09-17,DXB-LHR,A380,500,401,10,0
2024-09-17,DXB-JFK,A350,300,231,19,0
2024-09-17,DXB-SIN,A350,300,235,26,0
2024-09-17,DXB-SYD,A380,500,413,20,0
2024-09-17,DXB-BOM,A350,300,229,18,0
2024-09-18,DXB-LHR,A350,300,231,16,0
2024-09-18,DXB-JFK,A380,500,399,21,1
2024-09-18,DXB-SIN,B777,350,285,9,0
2024-09-18,DXB-SYD,A350,300,251,21,0
2024-09-18,DXB-BOM,A350,300,251,9,0
2024-09-19,DXB-LHR,B777,350,287,16,0
2024-09-19,DXB-JFK,B777,350,279,9,1
2024-09-19,DXB-SIN,A380,500,413,16,0
2024-09-19,DXB-SYD,B777,350,294,18,0
2024-09-19,DXB-BOM,B777,350,267,19,0
2024-09-20,DXB-LHR,A380,500,382,17,0
2024-09-20,DXB-JFK,A380,500,391,18,0
2024-09-20,DXB-SIN,A350,300,227,20,0
2024-09-20,DXB-SYD,A380,500,414,22,0
2024-09-20,DXB-BOM,B777,350,288,18,0
2024-09-21,DXB-LHR,A350,300,232,10,0
2024-09-21,DXB-JFK,A350,300,225,17,0
2024-09-21,DXB-SIN,A350,300,239,16,0
2024-09-21,DXB-SYD,A350,300,242,14,0
2024-09-21,DXB-BOM,A380,500,390,17,0
2024-09-22,DXB-LHR,A380,500,397,19,0
2024-09-22,DXB-JFK,A380,500,378,22,0
2024-09-22,DXB-SIN,A350,300,246,15,0
2024-09-22,DXB-SYD,A350,300,229,22,0
2024-09-22,DXB-BOM,A380,500,390,11,0
2024-09-23,DXB-LHR,B777,350,272,15,0
2024-09-23,DXB-JFK,A380,500,403,15,0
2024-09-23,DXB-SIN,A380,500,389,21,0
2024-09-23,DXB-SYD,B777,350,280,12,0
2024-09-23,DXB-BOM,A350,300,225,16,0
2024-09-24,DXB-LHR,A350,300,235,26,0
2024-09-24,DXB-JFK,A380,500,376,21,0
2024-09-24,DXB-SIN,A380,500,392,20,0
2024-09-24,DXB-SYD,A350,300,228,24,0
2024-09-24,DXB-BOM,A350,300,254,15,0
2024-09-25,DXB-LHR,B777,350,270,10,0
2024-09-25,DXB-JFK,A380,500,419,16,0
2024-09-25,DXB-SIN,A350,300,229,15,0
2024-09-25,DXB-SYD,B777,350,270,18,0
2024-09-25,DXB-BOM,B777,350,284,27,0
2024-09-26,DXB-LHR,B777,350,283,17,0
2024-09-26,DXB-JFK,A350,300,230,15,0
2024-09-26,DXB-SIN,A350,300,253,19,0
2024-09-26,DXB-SYD,A380,500,392,16,0
2024-09-26,DXB-BOM,A350,300,249,12,0
2024-09-27,DXB-LHR,A350,300,248,24,0
2024-09-27,DXB-JFK,A380,500,411,25,0
2024-09-27,DXB-SIN,A380,500,385,13,0
2024-09-27,DXB-SYD,A350,300,234,11,0
2024-09-27,DXB-BOM,A350,300,226,15,0
2024-09-28,DXB-LHR,B777,350,272,23,0
2024-09-28,DXB-JFK,A350,300,238,22,0
2024-09-28,DXB-SIN,B777,350,275,24,0
2024-09-28,DXB-SYD,A380,500,395,13,0
2024-09-28,DXB-BOM,B777,350,265,13,0
2024-09-29,DXB-LHR,A380,500,421,8,0
2024-09-29,DXB-JFK,A350,300,238,15,0
2024-09-29,DXB-SIN,A380,500,388,15,0
2024-09-29,DXB-SYD,A350,300,238,21,0
2024-09-29,DXB-BOM,A350,300,250,9,0
2024-09-30,DXB-LHR,B777,350,262,17,0
2024-09-30,DXB-JFK,A350,300,226,21,0
2024-09-30,DXB-SIN,A380,500,385,16,0
2024-09-30,DXB-SYD,B777,350,295,21,0
2024-09-30,DXB-BOM,B777,350,290,17,0
2024-10-01,DXB-LHR,B777,350,270,24,0
2024-10-01,DXB-JFK,B777,350,287,13,0
2024-10-01,DXB-SIN,B777,350,285,18,0
2024-10-01,DXB-SYD,A350,300,245,18,0
2024-10-01,DXB-BOM,B777,350,274,24,0
2024-10-02,DXB-LHR,A380,500,422,17,0
2024-10-02,DXB-JFK,B777,350,270,13,0
2024-10-02,DXB-SIN,A350,300,231,26,0
2024-10-02,DXB-SYD,A350,300,235,9,0
2024-10-02,DXB-BOM,B777,350,282,16,0
2024-10-03,DXB-LHR,A350,300,236,21,0
2024-10-03,DXB-JFK,A350,300,236,18,0
2024-10-03,DXB-SIN,A380,500,420,19,0
2024-10-03,DXB-SYD,B777,350,272,23,0
2024-10-03,DXB-BOM,B777,350,297,17,0
2024-10-04,DXB-LHR,B777,350,277,12,0
2024-10-04,DXB-JFK,B777,350,267,12,1
2024-10-04,DXB-SIN,B777,350,267,18,0
2024-10-04,DXB-SYD,A350,300,235,31,0
2024-10-04,DXB-BOM,B777,350,293,25,0
2024-10-05,DXB-LHR,B777,350,263,22,0
2024-10-05,DXB-JFK,A350,300,246,25,0
2024-10-05,DXB-SIN,A380,500,406,20,0
2024-10-05,DXB-SYD,A380,500,381,13,0
2024-10-05,DXB-BOM,A380,500,418,36,0
2024-10-06,DXB-LHR,B777,350,272,9,0
2024-10-06,DXB-JFK,B777,350,278,13,0
2024-10-06,DXB-SIN,A380,500,404,14,0
2024-10-06,DXB-SYD,A380,500,400,14,0
2024-10-06,DXB-BOM,A350,300,248,19,0
2024-10-07,DXB-LHR,B777,350,275,7,0
2024-10-07,DXB-JFK,A380,500,397,20,1
2024-10-07,DXB-SIN,A380,500,422,26,0
2024-10-07,DXB-SYD,A380,500,383,12,0
2024-10-07,DXB-BOM,B777,350,266,10,0
2024-10-08,DXB-LHR,B777,350,295,20,0
2024-10-08,DXB-JFK,A350,300,226,12,0
2024-10-08,DXB-SIN,A380,500,384,22,0
2024-10-08,DXB-SYD,A350,300,241,18,0
2024-10-08,DXB-BOM,B777,350,265,12,0
2024-10-09,DXB-LHR,B777,350,265,20,0
2024-10-09,DXB-JFK,A350,300,226,17,0
2024-10-09,DXB-SIN,A380,500,388,20,1
2024-10-09,DXB-SYD,B777,350,296,10,0
2024-10-09,DXB-BOM,A380,500,377,21,0
2024-10-10,DXB-LHR,A350,300,243,17,0
2024-10-10,DXB-JFK,B777,350,269,12,0
2024-10-10,DXB-SIN,A380,500,389,25,0
2024-10-10,DXB-SYD,A350,300,234,21,0
2024-10-10,DXB-BOM,A380,500,398,14,0
2024-10-11,DXB-LHR,A350,300,237,18,0
2024-10-11,DXB-JFK,B777,350,289,25,0
2024-10-11,DXB-SIN,A380,500,408,20,0
2024-10-11,DXB-SYD,A380,500,375,24,0
2024-10-11,DXB-BOM,A350,300,229,17,0
2024-10-12,DXB-LHR,A350,300,246,13,0
2024-10-12,DXB-JFK,B777,350,285,19,0
2024-10-12,DXB-SIN,B777,350,283,15,0
2024-10-12,DXB-SYD,B777,350,291,18,0
2024-10-12,DXB-BOM,A380,500,419,17,0
2024-10-13,DXB-LHR,A380,500,422,19,0
2024-10-13,DXB-JFK,A350,300,239,21,0
2024-10-13,DXB-SIN,A350,300,228,13,0
2024-10-13,DXB-SYD,A380,500,380,22,0
2024-10-13,DXB-BOM,A380,500,376,16,0
2024-10-14,DXB-LHR,A380,500,409,17,0
2024-10-14,DXB-JFK,B777,350,280,16,0
2024-10-14,DXB-SIN,B777,350,293,19,0
2024-10-14,DXB-SYD,B777,350,288,17,0
2024-10-14,DXB-BOM,B777,350,295,22,0
2024-10-15,DXB-LHR,A380,500,404,19,0
2024-10-15,DXB-JFK,B777,350,283,23,0
2024-10-15,DXB-SIN,B777,350,268,17,0
2024-10-15,DXB-SYD,B777,350,292,13,0
2024-10-15,DXB-BOM,A380,500,400,10,0
2024-10-16,DXB-LHR,A380,500,376,22,0
2024-10-16,DXB-JFK,A380,500,384,16,0
2024-10-16,DXB-SIN,B777,350,270,15,0
2024-10-16,DXB-SYD,A380,500,420,37,0
2024-10-16,DXB-BOM,A380,500,382,17,0
2024-10-17,DXB-LHR,A380,500,392,25,0
2024-10-17,DXB-JFK,B777,350,291,20,0
2024-10-17,DXB-SIN,B777,350,271,17,0
2024-10-17,DXB-SYD,A350,300,229,19,0
2024-10-17,DXB-BOM,B777,350,275,23,0
2024-10-18,DXB-LHR,B777,350,293,15,0
2024-10-18,DXB-JFK,B777,350,279,20,0
2024-10-18,DXB-SIN,A380,500,379,18,0
2024-10-18,DXB-SYD,A380,500,387,20,0
2024-10-18,DXB-BOM,A380,500,409,17,0
2024-10-19,DXB-LHR,A350,300,252,30,0
2024-10-19,DXB-JFK,A350,300,232,13,0
2024-10-19,DXB-SIN,B777,350,263,18,0
2024-10-19,DXB-SYD,B777,350,275,18,0
2024-10-19,DXB-BOM,B777,350,263,20,0
2024-10-20,DXB-LHR,A380,500,420,23,0
2024-10-20,DXB-JFK,B777,350,284,9,0
2024-10-20,DXB-SIN,A380,500,413,14,0
2024-10-20,DXB-SYD,B777,350,285,12,0
2024-10-20,DXB-BOM,B777,350,264,20,0
2024-10-21,DXB-LHR,B777,350,270,19,0
2024-10-21,DXB-JFK,B777,350,276,18,0
2024-10-21,DXB-SIN,A380,500,408,14,0
2024-10-21,DXB-SYD,B777,350,280,24,0
2024-10-21,DXB-BOM,A350,300,225,9,0
2024-10-22,DXB-LHR,A380,500,424,26,0
2024-10-22,DXB-JFK,B777,350,287,20,0
2024-10-22,DXB-SIN,B777,350,295,19,0
2024-10-22,DXB-SYD,B777,350,277,16,0
2024-10-22,DXB-BOM,B777,350,274,15,0
2024-10-23,DXB-LHR,A380,500,415,14,1
2024-10-23,DXB-JFK,A380,500,401,14,0
2024-10-23,DXB-SIN,B777,350,275,16,0
2024-10-23,DXB-SYD,B777,350,292,22,0
2024-10-23,DXB-BOM,A380,500,417,19,0
2024-10-24,DXB-LHR,A350,300,243,16,0
2024-10-24,DXB-JFK,A380,500,401,17,0
2024-10-24,DXB-SIN,A350,300,243,27,0
2024-10-24,DXB-SYD,B777,350,291,21,0
2024-10-24,DXB-BOM,A380,500,376,13,0
2024-10-25,DXB-LHR,A380,500,410,17,0
2024-10-25,DXB-JFK,B777,350,271,20,0
2024-10-25,DXB-SIN,A350,300,230,19,0
2024-10-25,DXB-SYD,A350,300,226,17,0
2024-10-25,DXB-BOM,B777,350,280,22,0
2024-10-26,DXB-LHR,A380,500,391,20,0
2024-10-26,DXB-JFK,B777,350,283,15,0
2024-10-26,DXB-SIN,A350,300,236,11,0
2024-10-26,DXB-SYD,B777,350,288,15,1
2024-10-26,DXB-BOM,A380,500,409,20,0
2024-10-27,DXB-LHR,A350,300,234,20,0
2024-10-27,DXB-JFK,A380,500,415,23,0
2024-10-27,DXB-SIN,A380,500,386,13,0
2024-10-27,DXB-SYD,A350,300,253,22,0
2024-10-27,DXB-BOM,B777,350,267,17,0
2024-10-28,DXB-LHR,A380,500,396,20,0
2024-10-28,DXB-JFK,B777,350,272,17,0
2024-10-28,DXB-SIN,A380,500,384,22,0
2024-10-28,DXB-SYD,B777,350,269,18,0
2024-10-28,DXB-BOM,A380,500,392,21,0
2024-10-29,DXB-LHR,A350,300,231,23,0
2024-10-29,DXB-JFK,A380,500,387,18,0
2024-10-29,DXB-SIN,A350,300,231,15,0
2024-10-29,DXB-SYD,A350,300,225,23,0
2024-10-29,DXB-BOM,A350,300,234,21,0
2024-10-30,DXB-LHR,A380,500,417,20,0
2024-10-30,DXB-JFK,A380,500,382,20,0
2024-10-30,DXB-SIN,A380,500,419,25,0
2024-10-30,DXB-SYD,A380,500,409,25,0
2024-10-30,DXB-BOM,B777,350,282,18,0
2024-10-31,DXB-LHR,B777,350,294,21,1
2024-10-31,DXB-JFK,A350,300,246,18,1
2024-10-31,DXB-SIN,A350,300,232,11,0
2024-10-31,DXB-SYD,A350,300,231,21,0
2024-10-31,DXB-BOM,B777,350,273,2,0
2024-11-01,DXB-LHR,A350,300,219,15,0
2024-11-01,DXB-JFK,A350,300,209,19,0
2024-11-01,DXB-SIN,A380,500,356,14,0
2024-11-01,DXB-SYD,A380,500,364,16,0
2024-11-01,DXB-BOM,A350,300,205,17,0
2024-11-02,DXB-LHR,A350,300,217,3,0
2024-11-02,DXB-JFK,A350,300,213,11,0
2024-11-02,DXB-SIN,A380,500,349,13,0
2024-11-02,DXB-SYD,B777,350,228,13,0
2024-11-02,DXB-BOM,A380,500,360,14,0
2024-11-03,DXB-LHR,A350,300,210,11,0
2024-11-03,DXB-JFK,B777,350,237,13,0
2024-11-03,DXB-SIN,A350,300,216,0,0
2024-11-03,DXB-SYD,A380,500,333,5,0
2024-11-03,DXB-BOM,A350,300,216,27,0
2024-11-04,DXB-LHR,B777,350,250,12,0
2024-11-04,DXB-JFK,A350,300,210,11,0
2024-11-04,DXB-SIN,B777,350,245,6,0
2024-11-04,DXB-SYD,A350,300,204,10,0
2024-11-04,DXB-BOM,A350,300,217,18,0
2024-11-05,DXB-LHR,B777,350,259,21,0
2024-11-05,DXB-JFK,A380,500,371,10,0
2024-11-05,DXB-SIN,A380,500,345,12,0
2024-11-05,DXB-SYD,B777,350,257,22,0
2024-11-05,DXB-BOM,B777,350,234,9,0
2024-11-06,DXB-LHR,A350,300,196,7,0
2024-11-06,DXB-JFK,B777,350,254,17,1
2024-11-06,DXB-SIN,A380,500,337,9,0
2024-11-06,DXB-SYD,B777,350,249,14,0
2024-11-06,DXB-BOM,B777,350,245,9,0
2024-11-07,DXB-LHR,A350,300,197,8,0
2024-11-07,DXB-JFK,B777,350,246,12,0
2024-11-07,DXB-SIN,B777,350,260,22,1
2024-11-07,DXB-SYD,A350,300,205,8,0
2024-11-07,DXB-BOM,B777,350,238,15,0
2024-11-08,DXB-LHR,A380,500,369,9,0
2024-11-08,DXB-JFK,B777,350,260,18,0
2024-11-08,DXB-SIN,B777,350,250,20,0
2024-11-08,DXB-SYD,A350,300,204,5,0
2024-11-08,DXB-BOM,B777,350,248,1,0
2024-11-09,DXB-LHR,B777,350,241,5,0
2024-11-09,DXB-JFK,B777,350,260,8,0
2024-11-09,DXB-SIN,B777,350,244,16,0
2024-11-09,DXB-SYD,A350,300,202,17,0
2024-11-09,DXB-BOM,A350,300,198,9,0
2024-11-10,DXB-LHR,A380,500,333,16,0
2024-11-10,DXB-JFK,B777,350,248,11,0
2024-11-10,DXB-SIN,B777,350,251,8,0
2024-11-10,DXB-SYD,A380,500,348,15,0
2024-11-10,DXB-BOM,A380,500,327,3,0
2024-11-11,DXB-LHR,A380,500,334,10,0
2024-11-11,DXB-JFK,A380,500,333,10,0
2024-11-11,DXB-SIN,A380,500,365,12,0
2024-11-11,DXB-SYD,B777,350,240,3,0
2024-11-11,DXB-BOM,B777,350,228,15,0
2024-11-12,DXB-LHR,B777,350,235,14,0
2024-11-12,DXB-JFK,A380,500,352,20,0
2024-11-12,DXB-SIN,B777,350,261,7,0
2024-11-12,DXB-SYD,A350,300,199,6,0
2024-11-12,DXB-BOM,B777,350,245,10,0
2024-11-13,DXB-LHR,B777,350,238,10,0
2024-11-13,DXB-JFK,A350,300,203,11,0
2024-11-13,DXB-SIN,B777,350,236,12,0
2024-11-13,DXB-SYD,A380,500,362,14,0
2024-11-13,DXB-BOM,A350,300,224,18,0
2024-11-14,DXB-LHR,A350,300,213,15,0
2024-11-14,DXB-JFK,A350,300,207,3,0
2024-11-14,DXB-SIN,A350,300,223,14,0
2024-11-14,DXB-SYD,A350,300,206,0,0
2024-11-14,DXB-BOM,B777,350,229,13,0
2024-11-15,DXB-LHR,B777,350,240,10,0
2024-11-15,DXB-JFK,B777,350,232,9,0
2024-11-15,DXB-SIN,A350,300,199,17,0
2024-11-15,DXB-SYD,A380,500,341,2,0
2024-11-15,DXB-BOM,A350,300,215,6,0
2024-11-16,DXB-LHR,A350,300,199,22,0
2024-11-16,DXB-JFK,A350,300,210,5,0
2024-11-16,DXB-SIN,A380,500,371,4,0
2024-11-16,DXB-SYD,A380,500,346,6,0
2024-11-16,DXB-BOM,A350,300,213,10,0
2024-11-17,DXB-LHR,A380,500,356,20,0
2024-11-17,DXB-JFK,A350,300,209,6,0
2024-11-17,DXB-SIN,B777,350,251,11,0
2024-11-17,DXB-SYD,A350,300,202,15,0
2024-11-17,DXB-BOM,A350,300,209,14,0
2024-11-18,DXB-LHR,A380,500,364,9,0
2024-11-18,DXB-JFK,A380,500,369,12,0
